loss,acc,val_loss,val_acc
0.07903037965297699,0.9918592572212219,0.5949569940567017,0.7268319129943848
0.07633835822343826,0.9894958138465881,0.6185916662216187,0.7112069129943848
0.07154712826013565,0.9930409789085388,0.6155483722686768,0.7257543206214905
0.06898503005504608,0.9918592572212219,0.6158121228218079,0.725215494632721
0.06483940035104752,0.9940913915634155,0.6416130065917969,0.7117456793785095
0.06278650462627411,0.9942227005958557,0.6428882479667664,0.7214439511299133
0.0608191192150116,0.9944853186607361,0.6500038504600525,0.7268319129943848
0.05685703456401825,0.9960609078407288,0.6531646847724915,0.7139008641242981
0.05627427250146866,0.9951418042182922,0.6639612913131714,0.7165948152542114
0.05386098846793175,0.9947478771209717,0.6577388048171997,0.7079741358757019
0.05166669189929962,0.9946165680885315,0.6780639886856079,0.7311422228813171
0.049730248749256134,0.995667040348053,0.6969313621520996,0.7036637663841248
0.046657077968120575,0.9968487620353699,0.695694625377655,0.6998922228813171
0.04538600146770477,0.9959295988082886,0.6881207227706909,0.7106680870056152
0.044052332639694214,0.9967174530029297,0.6832053065299988,0.7139008641242981
0.04240643233060837,0.997505247592926,0.7150741219520569,0.7079741358757019
0.04113790765404701,0.9959295988082886,0.721118152141571,0.7058189511299133
0.03740685060620308,0.997505247592926,0.7375755906105042,0.6993534564971924
0.0351579487323761,0.9982930421829224,0.7444114685058594,0.7004310488700867
0.03464954346418381,0.9980304837226868,0.7431751489639282,0.7074353694915771
0.032294727861881256,0.9984243512153625,0.7681183815002441,0.6998922228813171
0.030830103904008865,0.9989495873451233,0.7567432522773743,0.7036637663841248
0.031513940542936325,0.9978991746902466,0.7799420356750488,0.693965494632721
0.029128361493349075,0.9982930421829224,0.7808718681335449,0.7025862336158752
0.026498354971408844,0.9988182783126831,0.7667489647865295,0.7112069129943848
0.026624629274010658,0.9980304837226868,0.8015830516815186,0.6880387663841248
0.025447746738791466,0.9989495873451233,0.8187872171401978,0.681034505367279
0.024456126615405083,0.9989495873451233,0.7982788681983948,0.704741358757019
0.02293645776808262,0.9993435144424438,0.8134645223617554,0.6955819129943848
0.023340854793787003,0.9984243512153625,0.8242868185043335,0.689116358757019
0.0217291209846735,0.9990808963775635,0.8450755476951599,0.6875
0.020033732056617737,0.9994747638702393,0.8568569421768188,0.693965494632721
0.0194657351821661,0.9988182783126831,0.8389708995819092,0.6977370977401733
0.018749387934803963,0.9990808963775635,0.8513844013214111,0.6950430870056152
0.01805659756064415,0.9993435144424438,0.8695794343948364,0.6918103694915771
0.017849944531917572,0.9992122054100037,0.873380184173584,0.6880387663841248
0.017759285867214203,0.9989495873451233,0.8846950531005859,0.6988146305084229
0.015958605334162712,0.9996060729026794,0.8836455941200256,0.6912715435028076
0.017672302201390266,0.9986869692802429,0.9075440764427185,0.6804956793785095
0.01581513322889805,0.9988182783126831,0.8818209171295166,0.6971982717514038
0.013681132346391678,0.9993435144424438,0.9218260645866394,0.681034505367279
0.015094076283276081,0.9989495873451233,0.9212342500686646,0.6853448152542114
0.01387851219624281,0.9996060729026794,0.9027680158615112,0.6961206793785095
0.012757847085595131,0.9997373819351196,0.9461180567741394,0.6864224076271057
0.012422596104443073,0.9996060729026794,0.9496212005615234,0.681034505367279
0.013423874042928219,0.9993435144424438,0.9433011412620544,0.6896551847457886
0.01165016833692789,0.9994747638702393,0.9513822197914124,0.6875
0.011944950558245182,0.9990808963775635,0.9632062315940857,0.6901939511299133
0.011076497845351696,0.9996060729026794,0.9651832580566406,0.6945043206214905
0.010135474614799023,0.9997373819351196,1.0132347345352173,0.6729525923728943
0.009813811630010605,0.9994747638702393,0.9941324591636658,0.6869612336158752
0.011183131486177444,0.9992122054100037,1.0152113437652588,0.6804956793785095
0.008997472003102303,0.9994747638702393,0.9916161894798279,0.6880387663841248
0.008916345424950123,0.9997373819351196,1.0573900938034058,0.6675646305084229
0.00897848792374134,0.9998686909675598,1.0559015274047852,0.6670258641242981
0.009503593668341637,0.9994747638702393,1.041491150856018,0.6745689511299133
0.00895396526902914,0.9994747638702393,0.9776257276535034,0.6988146305084229
0.008094515651464462,0.9998686909675598,1.0186820030212402,0.6831896305084229
0.007453956175595522,0.9997373819351196,1.063260793685913,0.670258641242981
0.007739382795989513,0.9997373819351196,1.0777256488800049,0.670258641242981
0.007675154600292444,0.9994747638702393,1.0572563409805298,0.6778017282485962
0.006802902091294527,0.9997373819351196,1.0917987823486328,0.6691810488700867
