loss,acc,f1_m,val_loss,val_acc,val_f1_m
0.6677187085151672,0.6181640625,0.7636827826499939,0.669589638710022,0.6103794574737549,0.7575597167015076
0.667585551738739,0.6160937547683716,0.76200270652771,0.6690230965614319,0.6110491156578064,0.7582423686981201
0.6671057939529419,0.6144921779632568,0.7607411742210388,0.6687026619911194,0.6099330186843872,0.75733882188797
0.6662497520446777,0.6157031059265137,0.7616811990737915,0.6682775020599365,0.6088169813156128,0.7565564513206482
0.6658025979995728,0.6157812476158142,0.7618730664253235,0.668021559715271,0.6094865798950195,0.7570130825042725
0.6643772721290588,0.6192578077316284,0.764411449432373,0.6670368909835815,0.6111606955528259,0.75822913646698
0.6650731563568115,0.6143359541893005,0.7606225609779358,0.6666772365570068,0.6098214387893677,0.7572627663612366
0.663697361946106,0.6159765720367432,0.7619304060935974,0.6657600998878479,0.6116071343421936,0.7586024403572083
0.6636446118354797,0.6151171922683716,0.7612587809562683,0.6657446026802063,0.6102678775787354,0.7575889229774475
0.6624351739883423,0.6192968487739563,0.7644712924957275,0.6653329730033875,0.6106026768684387,0.7577905654907227
0.6628191471099854,0.6143359541893005,0.760710597038269,0.6646319627761841,0.6113839149475098,0.7584285140037537
0.6620175838470459,0.6155078411102295,0.761543333530426,0.6644170880317688,0.6112723350524902,0.7583385109901428
0.660880446434021,0.6175000071525574,0.7631251811981201,0.6637035608291626,0.6102678775787354,0.7576138377189636
0.6603633165359497,0.6171093583106995,0.7628340721130371,0.6633028984069824,0.6114955544471741,0.7581889629364014
0.6600658297538757,0.6167968511581421,0.7626135349273682,0.6630595326423645,0.6104910969734192,0.7578014731407166
0.6591530442237854,0.6164453029632568,0.7623042464256287,0.6622511744499207,0.6110491156578064,0.7580294013023376
0.659161388874054,0.6150781512260437,0.7612745761871338,0.6622732877731323,0.6100446581840515,0.757320761680603
0.6586271524429321,0.6151562333106995,0.761182427406311,0.6618555188179016,0.6110491156578064,0.7581210136413574
0.6571412086486816,0.6182031035423279,0.7635163068771362,0.6607250571250916,0.6119419932365417,0.7589384317398071
0.6576434373855591,0.6137499809265137,0.7601457834243774,0.6606493592262268,0.6099330186843872,0.7573065757751465
0.6566416025161743,0.6156640648841858,0.7615042924880981,0.6601934432983398,0.6104910969734192,0.7578093409538269
0.6560375690460205,0.614062488079071,0.7604937553405762,0.6605139970779419,0.6104910969734192,0.7577636241912842
0.6552614569664001,0.6169140338897705,0.7626252174377441,0.6594085693359375,0.6108258962631226,0.7578238844871521
0.6543185710906982,0.6159765720367432,0.7619631290435791,0.6593545079231262,0.6109374761581421,0.7581381797790527
0.6537511944770813,0.6156640648841858,0.7617078423500061,0.6582117080688477,0.6113839149475098,0.7585679888725281
0.6531214714050293,0.6151171922683716,0.7613409161567688,0.6581990122795105,0.6092634201049805,0.756688117980957
0.6532720923423767,0.6135156154632568,0.7600218057632446,0.6588903069496155,0.6094865798950195,0.756888747215271
0.6520081162452698,0.6131640672683716,0.7597106695175171,0.6568784713745117,0.6099330186843872,0.7573292255401611
0.6505897641181946,0.6157031059265137,0.7617486715316772,0.6561530232429504,0.6102678775787354,0.7576887607574463
0.6496986150741577,0.6161327958106995,0.7620487213134766,0.6560012698173523,0.6103794574737549,0.7576191425323486
0.649329423904419,0.619335949420929,0.7625954151153564,0.6559897661209106,0.6294642686843872,0.7619163393974304
0.6487169861793518,0.6316797137260437,0.7675068378448486,0.6552457809448242,0.6342633962631226,0.7633530497550964
0.6480811834335327,0.6391406059265137,0.7697167992591858,0.6551082134246826,0.6417410969734192,0.7631173729896545
0.6461470127105713,0.6482812762260437,0.7723265886306763,0.6534093618392944,0.6450892686843872,0.7637178897857666
0.6460898518562317,0.653515636920929,0.7745477557182312,0.6540524363517761,0.6485490798950195,0.7604665756225586
0.6459475159645081,0.657421886920929,0.774732768535614,0.6539209485054016,0.6462053656578064,0.7607964873313904
0.6454355716705322,0.6579296588897705,0.7747166156768799,0.6528869867324829,0.6496651768684387,0.7615407705307007
0.6440647840499878,0.6629297137260437,0.776481568813324,0.6533008813858032,0.6512276530265808,0.7615789175033569
0.6443846821784973,0.6639062762260437,0.7746977806091309,0.6521748900413513,0.6534598469734192,0.7600551843643188
0.6426388025283813,0.6661718487739563,0.7757512927055359,0.6517705321311951,0.6545758843421936,0.7570682764053345
0.6424257159233093,0.6694921851158142,0.773867666721344,0.6525379419326782,0.6521205306053162,0.7536259889602661
0.6413717865943909,0.6723046898841858,0.7760908603668213,0.6513051986694336,0.6583705544471741,0.7562521696090698
0.6404292583465576,0.6767968535423279,0.7781990766525269,0.6505060195922852,0.6597098112106323,0.7549803853034973
0.6395787596702576,0.6824609637260437,0.7800130248069763,0.6505796313285828,0.657031238079071,0.7528724670410156
0.6385617256164551,0.6800000071525574,0.7802815437316895,0.6484904885292053,0.6584821343421936,0.7585891485214233
0.6391030550003052,0.6784374713897705,0.7766964435577393,0.6500127911567688,0.6559152007102966,0.7522304654121399
0.6368361115455627,0.6852734088897705,0.7806859016418457,0.6478707790374756,0.6584821343421936,0.7548759579658508
0.6372613310813904,0.6784765720367432,0.7771584987640381,0.6475904583930969,0.6602678298950195,0.756816565990448
0.6357697248458862,0.6858203411102295,0.7798913717269897,0.648073136806488,0.6579241156578064,0.756946861743927
0.6356671452522278,0.685351550579071,0.7781810164451599,0.6482358574867249,0.6541294455528259,0.7466190457344055
0.6356990337371826,0.6850781440734863,0.7775099277496338,0.6470198631286621,0.6592633724212646,0.7490411996841431
0.633476734161377,0.6888672113418579,0.7802687883377075,0.6460069417953491,0.6588169932365417,0.7516550421714783
0.6329957842826843,0.6892187595367432,0.778411328792572,0.6462748646736145,0.6585937738418579,0.7521295547485352
0.6328496336936951,0.6901562213897705,0.7801113724708557,0.6477321982383728,0.6510044932365417,0.738104522228241
0.6316871047019958,0.691601574420929,0.7783344984054565,0.6452001333236694,0.6582589149475098,0.7497622966766357
0.6296600103378296,0.695117175579071,0.7821676731109619,0.6446962356567383,0.6614955067634583,0.7504374980926514
0.6296117901802063,0.6913672089576721,0.7783180475234985,0.6445726156234741,0.6599330306053162,0.7488551735877991
0.6282144784927368,0.6953125,0.7802441120147705,0.6440436840057373,0.6588169932365417,0.7468809485435486
0.6277128458023071,0.698437511920929,0.7825374007225037,0.6445412635803223,0.6568080186843872,0.7464839816093445
0.6283091902732849,0.695507824420929,0.7791704535484314,0.6459991931915283,0.6503348350524902,0.7347826361656189
0.6276575326919556,0.6969531178474426,0.7796598076820374,0.6433229446411133,0.6583705544471741,0.7436283826828003
0.6260520219802856,0.6969921588897705,0.780122697353363,0.642774760723114,0.6578124761581421,0.7439770102500916
0.6242669224739075,0.7014062404632568,0.7831753492355347,0.6421278715133667,0.6598214507102966,0.7436447739601135
0.6249805092811584,0.6980859637260437,0.7776226997375488,0.6437279582023621,0.6546875238418579,0.7402104139328003
0.6243076324462891,0.6998828053474426,0.7795491218566895,0.6424119472503662,0.6571428775787354,0.7444567680358887
0.6227158308029175,0.7028906345367432,0.7835773229598999,0.6423432230949402,0.6524553298950195,0.7402962446212769
